"weighted_mean.ppt","weighted_mean.solclear","weighted_mean.solslope","weighted_mean.soltotal","weighted_mean.soltrans","weighted_mean.tdmean","weighted_mean.tmax","weighted_mean.tmean","weighted_mean.tmin","weighted_mean.us_dem","weighted_mean.vpdmax","weighted_mean.vpdmin","HUC"
1249.33374023438,19.8151741027832,12.7312574386597,12.7393436431885,0.628600239753723,2.37963891029358,13.2019472122192,7.60351610183716,2.00527334213257,304.110382080078,9.45451927185059,0.654976367950439,"01070003"
1335.21313476562,19.6691741943359,12.2799348831177,12.3170757293701,0.607682287693024,1.2306821346283,11.5323534011841,6.02527332305908,0.517127752304077,446.745849609375,8.38762474060059,0.553249359130859,"01070001"
1331.42468261719,20.0481147766113,13.1205768585205,13.113842010498,0.643002271652222,3.08584642410278,14.4614953994751,8.76562881469727,3.07082891464233,261.128875732422,10.3865413665771,0.730882883071899,"01080207"
1272.7392578125,19.9972953796387,13.3239946365356,13.3279066085815,0.657306969165802,4.24667072296143,15.5589609146118,10.1977033615112,4.83669281005859,86.4388580322266,10.9667711257935,0.864580690860748,"01080205"
1238.54614257812,19.8838901519775,12.8503894805908,12.8516292572021,0.633733570575714,2.79002904891968,14.1111717224121,8.32147407531738,2.53163003921509,228.576461791992,10.3016395568848,0.66509610414505,"01080201"
1226.43017578125,19.9613571166992,12.9938764572144,12.9955778121948,0.640871107578278,2.93423819541931,14.2559118270874,8.58537006378174,2.91566634178162,228.032119750977,10.2546882629395,0.724600791931152,"01080204"
1335.94018554688,20.0311489105225,12.8940401077271,12.8951120376587,0.629644274711609,2.67372417449951,13.6157732009888,7.87891435623169,2.1404550075531,349.072448730469,9.57217693328857,0.550670087337494,"01080206"
1164.43249511719,19.6052589416504,11.9747619628906,12.0484647750854,0.591180026531219,0.8873410820961,11.4255256652832,5.57564115524292,-0.273899704217911,427.895690917969,8.57477474212646,0.47154226899147,"01080103"
1294.22326660156,19.8612365722656,12.5423221588135,12.5667877197266,0.614807546138763,2.01310038566589,12.666335105896,6.9031195640564,1.13884747028351,381.751342773438,9.04362487792969,0.492398619651794,"01080107"
1107.2001953125,19.6690158843994,12.0259418487549,12.0532855987549,0.590038955211639,1.33714139461517,11.8039331436157,6.02034568786621,0.237466260790825,362.246887207031,8.71750259399414,0.481613278388977,"01080104"
1176.72009277344,19.7637844085693,12.3378934860229,12.3719997406006,0.607370376586914,1.80908584594727,12.5391569137573,6.71039628982544,0.881463289260864,377.582550048828,9.12310409545898,0.502457082271576,"01080106"
1191.986328125,19.6664447784424,12.0910549163818,12.1388416290283,0.593275785446167,1.08835291862488,11.4515752792358,5.69059181213379,-0.0707707032561302,441.31689453125,8.48990249633789,0.479029774665833,"01080105"
1176.60974121094,19.5763721466064,11.9246864318848,11.9339752197266,0.58291620016098,0.630057394504547,10.8380336761475,4.93858766555786,-0.961196899414062,445.120544433594,8.18439960479736,0.42449277639389,"01080102"
1220.0966796875,19.9436454772949,12.935079574585,12.9368467330933,0.636563420295715,2.60449695587158,13.646556854248,7.8859691619873,2.12454319000244,296.495208740234,9.77542018890381,0.565880119800568,"01080202"
1403.70788574219,19.9946956634521,12.5628747940063,12.5799341201782,0.611219823360443,1.9984176158905,12.125036239624,6.55227327346802,0.980598628520966,473.594055175781,8.2579517364502,0.412555932998657,"01080203"
1296.44714355469,20.0569839477539,13.6533994674683,13.6384124755859,0.671002209186554,4.74479866027832,15.7342195510864,10.6615514755249,5.58893013000488,68.8274154663086,10.557765007019,0.923376977443695,"01100004"
1273.10595703125,20.0675048828125,13.4618015289307,13.4505052566528,0.662149429321289,4.68102836608887,15.4949922561646,10.4292736053467,5.36235904693604,68.2882461547852,10.1333475112915,0.813078045845032,"01100003"
1273.89501953125,20.0215797424316,13.1580438613892,13.1540269851685,0.64904111623764,3.66504406929016,14.9936037063599,9.54277420043945,4.09094429016113,161.484939575195,10.4545526504517,0.803190767765045,"01100001"
1258.46850585938,20.0351257324219,13.2538347244263,13.2458820343018,0.652470052242279,3.78802418708801,14.8705749511719,9.51599311828613,4.16241788864136,171.831130981445,10.1545143127441,0.781036138534546,"01100002"
1276.39172363281,20.0627059936523,13.1756753921509,13.1835107803345,0.643564581871033,3.35851693153381,14.4047155380249,8.8441219329834,3.28328680992126,275.128967285156,9.86355972290039,0.689942300319672,"01100005"
1276.81018066406,20.10715675354,13.5047883987427,13.4815540313721,0.659137070178986,4.95235538482666,16.0096950531006,11.0358066558838,6.06207513809204,94.9289398193359,10.6087303161621,1.09475862979889,"01100006"
1304.18505859375,19.8801116943359,12.3947639465332,12.4110746383667,0.597759485244751,1.64877092838287,11.5214519500732,5.86073637008667,0.200185537338257,490.873016357422,8.16093063354492,0.398602187633514,"02020002"
1251.20446777344,20.0874214172363,13.3218173980713,13.332968711853,0.648199021816254,3.92355370521545,15.1569633483887,9.56352710723877,3.97042560577393,238.411956787109,10.6412763595581,0.680378675460815,"02020007"
1209.06884765625,19.7776298522949,12.659688949585,12.6912603378296,0.619342923164368,2.7315993309021,13.4009885787964,7.82457590103149,2.24883031845093,275.89599609375,9.38237380981445,0.591752886772156,"02020003"
1256.61657714844,19.8501510620117,12.5283880233765,12.5322237014771,0.600447118282318,2.67512607574463,12.6098260879517,7.168701171875,1.72796452045441,338.636993408203,8.75345993041992,0.51917576789856,"02020004"
1224.67065429688,19.7725105285645,12.1024122238159,12.1264133453369,0.588094472885132,1.22038424015045,11.3365354537964,5.44721508026123,-0.441742181777954,521.458190917969,8.30327796936035,0.389089733362198,"02020001"
1215.28161621094,20.0176124572754,13.2592477798462,13.2789173126221,0.649979293346405,4.1345534324646,15.674578666687,10.005199432373,4.33575248718262,145.68115234375,11.1070957183838,0.75759744644165,"02020008"
1183.01501464844,19.9220333099365,12.9533529281616,12.9715156555176,0.632260620594025,3.11571335792542,14.3340368270874,8.6232795715332,2.91286778450012,250.764999389648,10.2309503555298,0.642788529396057,"02020006"
1132.97900390625,20.0179023742676,12.8324851989746,12.8959989547729,0.622171700000763,2.01433277130127,13.0260429382324,7.18885040283203,1.3516937494278,486.924682617188,9.36959838867188,0.533645451068878,"02020005"
1219.86804199219,20.0930843353271,13.7434606552124,13.7443580627441,0.672889053821564,5.92888259887695,15.5809917449951,11.4474468231201,7.3136682510376,0.795580565929413,9.18250465393066,1.25286197662354,"02030203"
1224.59301757812,20.1935119628906,13.7154550552368,13.7133531570435,0.668238759040833,5.90835380554199,17.0681438446045,12.5660543441772,8.06308841705322,17.8148021697998,11.5535736083984,1.72406542301178,"02030104"
1189.76770019531,20.1838855743408,13.7790651321411,13.7768659591675,0.671307504177094,5.94261455535889,15.7186784744263,11.5858459472656,7.45249080657959,10.2913379669189,9.24506855010986,1.21907556056976,"02030202"
1201.81909179688,20.1488704681396,13.6394128799438,13.6584930419922,0.665452241897583,5.88685083389282,16.4220218658447,12.0350246429443,7.64705991744995,25.1238479614258,10.3618869781494,1.41482722759247,"02030201"
1280.37036132812,20.1512279510498,13.5647468566895,13.5579643249512,0.659863531589508,4.84931516647339,16.5078372955322,11.0901231765747,5.67166471481323,140.696731567383,11.7590093612671,0.945225059986115,"02030103"
1259.95104980469,20.0942554473877,13.421347618103,13.4184970855713,0.655082166194916,4.7964038848877,16.0228710174561,10.9770050048828,5.93084716796875,129.986740112305,10.8923301696777,1.15213394165039,"02030101"
1242.51159667969,20.1240215301514,13.51833152771,13.5079107284546,0.658691227436066,5.66853904724121,16.7122173309326,12.3925256729126,8.07505702972412,41.9742736816406,11.1639862060547,1.8933721780777,"02030102"
1257.63391113281,20.2131786346436,13.6507940292358,13.6465425491333,0.664059460163116,5.37584543228149,17.0920867919922,11.4881505966187,5.88454055786133,82.4907531738281,12.0074911117554,0.788096249103546,"02030105"
1158.39660644531,21.0963706970215,14.8605508804321,14.8608884811401,0.694261372089386,10.0465440750122,19.3126544952393,15.1773366928101,11.0423030853271,1.8670608997345,10.6101570129395,1.3247789144516,"02040304"
1194.45483398438,20.4877738952637,14.418288230896,14.4172954559326,0.692708969116211,7.18817806243896,18.0924415588379,13.0741472244263,8.05642986297607,13.1663312911987,11.7471761703491,1.01108872890472,"02040206"
1185.24645996094,20.5891761779785,14.6873798370361,14.6883220672607,0.701699733734131,8.08171558380127,17.2872123718262,13.3564691543579,9.42667484283447,0.335157662630081,9.7037296295166,1.33380913734436,"02040204"
1222.05419921875,20.386209487915,13.9563655853271,13.9557247161865,0.676045536994934,6.57064485549927,17.5511589050293,12.4415760040283,7.33210515975952,16.3351497650146,11.5262537002563,0.985920310020447,"02040301"
1282.90673828125,20.2316780090332,13.333930015564,13.3330497741699,0.641794681549072,3.32222652435303,14.2722883224487,8.7815408706665,3.29161763191223,372.357482910156,9.90865993499756,0.688946962356567,"02040104"
1228.33764648438,20.2780952453613,13.7630643844604,13.7593355178833,0.667739033699036,6.02413845062256,17.692361831665,12.2517862319946,6.81128168106079,51.4647445678711,12.3509283065796,0.996389627456665,"02040201"
1285.01574707031,20.1948890686035,12.8726930618286,12.9129505157471,0.618022918701172,1.21687567234039,12.5444011688232,6.65704250335693,0.769944608211517,609.129821777344,9.26581192016602,0.616541087627411,"02040102"
1178.90771484375,20.8326549530029,14.5123720169067,14.5130939483643,0.685978472232819,8.91347980499268,18.6676788330078,14.075626373291,9.48329067230225,3.45058989524841,10.7230920791626,1.02670741081238,"02040303"
1194.36450195312,20.5237579345703,14.37841796875,14.3780317306519,0.690326631069183,7.26577711105347,17.9003295898438,12.9043750762939,7.90925693511963,11.6274843215942,11.3397808074951,0.923295319080353,"02040302"
1200.3232421875,20.5993614196777,14.2901678085327,14.2924461364746,0.682830572128296,7.8514986038208,18.4475383758545,13.4510488510132,8.45497608184814,7.02719736099243,11.8102712631226,0.956960797309875,"02040207"
1223.32153320312,20.3384952545166,13.8978824615479,13.8968811035156,0.672995507717133,6.45589256286621,18.0877094268799,12.9033718109131,7.71960401535034,37.8450813293457,12.5871086120605,1.19509530067444,"02040202"
1255.93664550781,20.3114204406738,13.6469240188599,13.6464748382568,0.657021224498749,5.39158868789673,16.6365242004395,11.1548700332642,5.67331409454346,170.281753540039,11.4808177947998,0.771915555000305,"02040203"
1236.37585449219,20.420389175415,14.0816955566406,14.0756778717041,0.677153289318085,6.35038900375366,17.565637588501,12.2016506195068,6.8372859954834,88.2240219116211,11.9089479446411,0.783888339996338,"02040205"
1313.17004394531,20.3243408203125,13.2732238769531,13.270637512207,0.637309014797211,4.18396711349487,15.1132793426514,9.68010234832764,4.24730968475342,337.128387451172,10.4289884567261,0.695883512496948,"02040106"
1205.45593261719,20.2914352416992,13.0760021209717,13.0903844833374,0.625395119190216,2.76481604576111,13.5137882232666,8.0283088684082,2.54301118850708,447.407409667969,9.40389823913574,0.661880910396576,"02040103"
